file_path,has_time_axis,has_signal,signal_varies_with_time,valid_relaxation
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_143323_beta_T_audit\tables\beta_T_vs_relaxation_features.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_143323_beta_T_audit\tables\global_vs_local_beta_model_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_195951_beta_T_audit\tables\beta_T_fits.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_195951_beta_T_audit\tables\beta_T_stability_summary.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_195951_beta_T_audit\tables\beta_T_vs_relaxation_features.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_11_195951_beta_T_audit\tables\global_vs_local_beta_model_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_16_024004_relaxation_temperature_scaling_test\tables\relaxation_temperature_scaling_fit.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_16_024719_relaxation_temperature_scaling_test\tables\relaxation_temperature_scaling_fit.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_16_025004_relaxation_temperature_scaling_test\tables\relaxation_temperature_scaling_fit.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_16_080251_relaxation_temperature_scaling_test\tables\relaxation_temperature_scaling_fit.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_16_080409_relaxation_temperature_scaling_test\tables\relaxation_temperature_scaling_fit.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_16_080603_relaxation_temperature_scaling_test\tables\relaxation_temperature_scaling_fit.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_22_001750_a_observable_export\observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_corrected_geometry\tables\relaxation_geometry_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_corrected_geometry\tables\relaxation_raw_inspect_t0.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\S_ridge_peak_trajectory.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\S_temperature_cuts_values_long.csv,NO,YES,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\S_time_cuts_meta.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\S_time_cuts_values.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\S_variance_by_temperature.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\S_variance_reduction_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\alignment_t0_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\dense_temperature_cuts_S_values_long.csv,NO,YES,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\dense_temperature_cuts_dM_values_long.csv,NO,YES,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\dense_temperature_cuts_meta.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\dense_time_cuts_S_values.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\dense_time_cuts_dM_values.csv,NO,YES,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\dense_time_cuts_meta.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\map_S_gauss2d.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\map_S_raw.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\map_S_sg_100md.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\map_S_sg_200md.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\map_dM_gauss2d.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\map_dM_raw.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\map_dM_sg_100md.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\map_dM_sg_200md.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\ridge_trajectory_overlay.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing\tables\time_grid_used.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_geometry_maps\tables\geometry_dataset_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_geometry_maps_relaxband\tables\geometry_dataset_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_geometry_maps_relaxband\tables\relaxation_band_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_geometry_maps_relaxband_validation\tables\band_center_width_trends.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_geometry_maps_relaxband_validation\tables\band_common_grid_sensitivity.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_geometry_maps_relaxband_validation\tables\band_common_ref_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_geometry_maps_relaxband_validation\tables\band_raw_detection_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_geometry_maps_relaxband_validation\tables\band_raw_vs_common_bias.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_observable_survey\tables\dataset_structure.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_observable_survey\tables\fit_observable_stability_by_temp.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_observable_survey\tables\fit_observable_stability_overall.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_observable_survey\tables\fit_observables_raw.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_observable_survey\tables\geometry_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_observable_survey\tables\nonfit_observable_stability_by_temp.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_observable_survey\tables\nonfit_observable_stability_overall.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_observable_survey\tables\nonfit_observables_raw.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_observable_survey\tables\recommended_observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\helper_duplication_candidates.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\helper_duplication_switching_check.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\legacy_results_directory_survey.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\relaxation_structure_survey.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\runs\run_2026_03_09_212439_repository_compliance_audit\tables\archive_placement_findings.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\runs\run_2026_03_09_212439_repository_compliance_audit\tables\documentation_drift_findings.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\runs\run_2026_03_09_212439_repository_compliance_audit\tables\helper_usage_candidates.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\runs\run_2026_03_09_212439_repository_compliance_audit\tables\results_system_violations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\runs\run_2026_03_09_212439_repository_compliance_audit\tables\run_context_usage.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\runs\run_2026_03_09_212439_repository_compliance_audit\tables\run_structure_findings.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\runs\run_2026_03_09_213137_repository_duplication_survey\tables\duplicate_utilities.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\runs\run_2026_03_09_213137_repository_duplication_survey\tables\naming_inconsistencies.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\runs\run_2026_03_09_213137_repository_duplication_survey\tables\overlapping_scripts.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\runs\run_2026_03_09_213137_repository_duplication_survey\tables\unused_helpers.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\runs\run_2026_03_09_999999_helper_layout_smoke\tables\layout_smoke_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\repository_audit\switching_observables_location_survey.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\review\runs\run_2026_03_12_201404_run_review_audit\flagged_runs.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\review\runs\run_2026_03_12_201404_run_review_audit\run_clusters.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\review\runs\run_2026_03_12_201404_run_review_audit\run_summary_table.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\review\runs\run_2026_03_12_201446_run_review_audit\flagged_runs.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\review\runs\run_2026_03_12_201446_run_review_audit\run_clusters.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\review\runs\run_2026_03_12_201446_run_review_audit\run_summary_table.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\review\runs\run_2026_03_12_201625_run_review_audit\flagged_runs.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\review\runs\run_2026_03_12_201625_run_review_audit\run_clusters.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\review\runs\run_2026_03_12_201625_run_review_audit\run_summary_table.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\observable_summary\switching_observable_correlation_matrix.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\observable_summary\switching_observables_long.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\observable_summary\switching_observables_mean_by_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\observable_summary\switching_observables_wide_by_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\_extract_run_2026_03_24_220314_residual_decomposition\run_2026_03_24_220314_residual_decomposition\tables\kappa_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\_extract_run_2026_03_24_220314_residual_decomposition\run_2026_03_24_220314_residual_decomposition\tables\phi_shape.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\_extract_run_2026_03_24_220314_residual_decomposition\run_2026_03_24_220314_residual_decomposition\tables\residual_decomposition_quality.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\_extract_run_2026_03_24_220314_residual_decomposition\run_2026_03_24_220314_residual_decomposition\tables\residual_decomposition_sources.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_20260324_000000_threshold_distribution_model\tables\area_test.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_20260324_000000_threshold_distribution_model\tables\normalized_collapse.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_20260324_000000_threshold_distribution_model\tables\onset_test.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_20260324_000000_threshold_distribution_model\tables\summary_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_20260324_021500_x_vs_r_predictor_comparison\tables\aligned_candidate_data.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_20260324_021500_x_vs_r_predictor_comparison\tables\candidate_comparison_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_20260324_021500_x_vs_r_predictor_comparison\tables\summary_answers.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_132236_switching_alignment_audit\tables\observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_141041_switching_alignment_audit\tables\observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_141041_switching_alignment_audit\tables\switching_alignment_svd_singular_values.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_145524_switching_alignment_audit\tables\observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_145524_switching_alignment_audit\tables\switching_alignment_mode_observable_correlations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_145524_switching_alignment_audit\tables\switching_alignment_svd_singular_values.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_222702_alignment_audit\alignment_audit\switching_alignment_characteristic_temperatures.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_222702_alignment_audit\alignment_audit\switching_alignment_extended_observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_222702_alignment_audit\alignment_audit\switching_alignment_mode_observable_correlations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_222702_alignment_audit\alignment_audit\switching_alignment_observables_vs_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_222702_alignment_audit\alignment_audit\switching_alignment_samples.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_222702_alignment_audit\alignment_audit\switching_alignment_svd_singular_values.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_222702_alignment_audit\observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_222702_alignment_audit\switching_alignment_mode_observable_correlations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_222702_alignment_audit\switching_alignment_svd_singular_values.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_223621_mechanism_survey\mechanism_survey\mechanism_fit_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_223621_mechanism_survey\mechanism_survey\mechanism_observables_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_224017_mechanism_followup\mechanism_followup\mechanism_local_arrhenius_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_224017_mechanism_followup\mechanism_followup\mechanism_mode2_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_224017_mechanism_followup\mechanism_followup\mechanism_ridge_shape_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_224359_mode23_analysis\mode23_analysis\tables\mode23_correlation_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_224359_mode23_analysis\mode23_analysis\tables\mode23_regression_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_224738_observable_basis_test\observable_basis_test\observable_basis_correlations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_224738_observable_basis_test\observable_basis_test\observable_basis_geometry.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_224738_observable_basis_test\observable_basis_test\observable_basis_pair_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_225131_second_coordinate_duel\second_coordinate_duel\second_coordinate_duel_geometry.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_225131_second_coordinate_duel\second_coordinate_duel\second_coordinate_duel_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_225131_second_coordinate_duel\second_coordinate_duel\second_coordinate_duel_residuals.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_225513_second_observable_search\second_observable_search\second_observable_candidate_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_225513_second_observable_search\second_observable_search\second_observable_geometry.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_225513_second_observable_search\second_observable_search\second_observable_pair_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_225929_shape_rank_analysis\shape_rank_analysis\shape_rank_reconstruction_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_225929_shape_rank_analysis\shape_rank_analysis\shape_rank_singular_values.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_230048_XI_Xshape_analysis\XI_Xshape_analysis\tables\XI_Xshape_regression_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_09_230048_XI_Xshape_analysis\XI_Xshape_analysis\tables\mode_space_directions.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_10_112659_alignment_audit\alignment_audit\switching_alignment_characteristic_temperatures.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_10_112659_alignment_audit\alignment_audit\switching_alignment_extended_observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_10_112659_alignment_audit\alignment_audit\switching_alignment_mode_observable_correlations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_10_112659_alignment_audit\alignment_audit\switching_alignment_observables_vs_T.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_10_112659_alignment_audit\alignment_audit\switching_alignment_samples.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_10_112659_alignment_audit\alignment_audit\switching_alignment_svd_singular_values.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_10_112659_alignment_audit\observable_matrix.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_10_112659_alignment_audit\observables.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\switching\runs\run_2026_03_10_112659_alignment_audit\svd_mode_coefficients.csv,YES,NO,NO,NO
