"file_path","classification","reason"
"./results_old/switching/runs/run_2026_03_15_230258_switching_activation_signature_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_15_230302_switching_activation_signature_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_15_230935_switching_a1_integral_consistency_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_15_230936_switching_a1_integral_consistency_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_15_231316_switching_ridge_temperature_susceptibili/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_15_231424_switching_ridge_temperature_susceptibili/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_004449_switching_a1_integral_consistency_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_004449_switching_activation_signature_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_010353_switching_creep_barrier_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_011733_switching_activation_signature_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_012510_switching_creep_barrier_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_014254_switching_creep_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_014335_switching_creep_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_014636_switching_creep_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_014951_switching_ridge_curvature_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015033_switching_creep_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015222_switching_ridge_curvature_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015319_switching_creep_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015338_switching_ridge_curvature_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015437_switching_creep_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015455_switching_creep_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015536_switching_ridge_curvature_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015541_switching_creep_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015648_switching_creep_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015731_switching_ridge_curvature_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015738_switching_creep_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_015956_switching_ridge_susceptibility_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_020941_switching_ridge_curvature_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_021030_switching_ridge_curvature_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_021331_switching_ridge_curvature_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_021808_switching_a1_vs_mobility_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_021947_switching_ridge_susceptibility_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_022315_switching_ridge_susceptibility_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_16_023247_switching_ridge_susceptibility_analysis/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_22_131251_switching_panel_f/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_22_192628_switching_panel_f/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_013511_switching_width_roughness_competition_te/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_013514_x_vs_r_predictor_comparison/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_013516_switching_width_roughness_competition_te/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_013517_x_vs_r_predictor_comparison/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_013519_switching_threshold_residual_structure/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_013524_switching_threshold_residual_structure/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_013645_switching_creep_scaling_test/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_014228_switching_threshold_residual_structure/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_014456_switching_width_roughness_competition_te/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_014506_switching_width_roughness_competition_te/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_210607_switching_barrier_distribution_from_map/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_212033_switching_barrier_distribution_from_map/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_220314_residual_decomposition/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_24_233256_energy_mapping/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_000845_22k_residual_failure_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_002930_peak_jump_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_003119_peak_jump_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_003337_peak_jump_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011157_residual_sector_robustness/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011157_ridge_extraction_robustness/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011203_pt_energy_robustness_audit/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011204_rsr_child_baseline/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011228_pt_robust_canonical/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011526_rsr_child_tmax_28k/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011530_pt_robust_smooth_w3/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011605_rsr_child_tmax_25k/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011617_pt_robust_smooth_w7/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011649_rsr_child_nxgrid_180/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011702_pt_robust_sgolay_w5/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011738_rsr_child_nxgrid_260/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011758_pt_robust_no_monotone/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011852_rsr_child_smoothwindow_3/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./results_old/switching/runs/run_2026_03_25_011917_pt_robust_minpts8/config_snapshot.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
