"a","b","c","pearson_A","spearman_A","deltaT_peak","loo_min_pearson","loo_min_spearman","source","score_basic"
"1.15","0.9","0.95","0.982691058329577","0.995604395604396","0","0.979846827004017","0.994505494505495","computed_refine_extension","0.989238221361215"
"1.25","0.9","1.35","0.982667482728112","0.995604395604396","0","0.979873617106928","0.994505494505495","computed_refine_extension","0.989236506701358"
"0.9","0.65","1.35","0.982680807122996","0.995604395604396","0","0.979842524080273","0.994505494505495","computed_refine_extension","0.989234285414492"
"0.85","0.65","1.3","0.982646229180459","0.995604395604396","0","0.979838288104142","0.994505494505495","computed_refine_extension","0.989223064836504"
"1.4","0.65","1.4","0.982387654601984","0.995604395604396","0","0.980202364287098","0.994505494505495","computed_refine_extension","0.989218307699553"
"0.85","0.75","1","0.982591304562586","0.995604395604396","0","0.979872147372727","0.994505494505495","computed_refine_extension","0.989213359304859"
"0.75","0.6","0.7","0.982633317595896","0.995604395604396","0","0.979783218081988","0.994505494505495","computed_refine_extension","0.989208177356705"
"1.35","0.6","1.4","0.982356423407811","0.995604395604396","0","0.980173135521399","0.994505494505495","computed_refine_extension","0.989203092588162"
"1.15","0.65","0.85","0.982320650818232","0.995604395604396","0","0.980211655134831","0.994505494505495","computed_refine_extension","0.989200064733974"
"1.15","0.9","1.25","0.982538650756276","0.995604395604396","0","0.979837739745031","0.994505494505495","computed_refine_extension","0.989190681637427"
"0.95","0.8","1.15","0.982528000986383","0.995604395604396","0","0.979851956517716","0.994505494505495","computed_refine_extension","0.989190330060997"
"0.75","0.6","1.25","0.982562146421216","0.995604395604396","0","0.97974428727336","0.994505494505495","computed_refine_extension","0.989179039842575"
"0.85","0.75","0.95","0.982532265512642","0.995604395604396","0","0.979771634417931","0.994505494505495","computed_refine_extension","0.989175544998917"
"1.1","0.9","1","0.982535934174515","0.995604395604396","0","0.97976089132506","0.994505494505495","computed_refine_extension","0.989174496978905"
"1.1","0.9","1.15","0.982483993277847","0.995604395604396","0","0.979808864626787","0.994505494505495","computed_refine_extension","0.98916850937025"
"1.1","0.5","0.9","0.982279103070177","0.995604395604396","0","0.980060570714246","0.994505494505495","computed_refine_extension","0.989157383525441"
"1.35","0.6","1.15","0.982358533279779","0.995604395604396","0","0.979919186547028","0.994505494505495","computed_refine_extension","0.989152935754878"
"0.6","0.55","0.75","0.982538674153007","0.995604395604396","0","0.979644616920039","0.994505494505495","computed_refine_extension","0.989152064091448"
"1.15","0.8","1.4","0.98252230892852","0.995604395604396","0","0.979659332628355","0.994505494505495","computed_refine_extension","0.989150097665765"
"0.95","0.8","0.9","0.982507360769137","0.995604395604396","0","0.979673622879556","0.994505494505495","computed_refine_extension","0.989148471268191"
"1.3","0.65","1","0.9823129831497","0.995604395604396","0","0.979960411779522","0.994505494505495","computed_refine_extension","0.989147515762353"
"0.75","0.65","1.15","0.982469964401202","0.995604395604396","0","0.97971068815494","0.994505494505495","computed_refine_extension","0.989144665412887"
"0.85","0.75","1.05","0.982445490944612","0.995604395604396","0","0.979733262449482","0.994505494505495","computed_refine_extension","0.989141838234818"
"1","0.85","1.05","0.982438397773172","0.995604395604396","0","0.97973253750302","0.994505494505495","computed_refine_extension","0.989139565294094"
"1","0.8","0.85","0.982478168203154","0.995604395604396","0","0.979574295977852","0.994505494505495","computed_refine_extension","0.989119848118055"
"0.75","0.55","0.65","0.98238258127566","0.995604395604396","0","0.979685211955139","0.994505494505495","computed_refine_extension","0.989113355235264"
"0.95","0.65","1.4","0.98245998561568","0.995604395604396","0","0.97955958497703","0.994505494505495","computed_refine_extension","0.989111451141648"
"1","0.85","1","0.982382809607561","0.995604395604396","0","0.979630487456077","0.994505494505495","computed_refine_extension","0.989102478835022"
"1.15","0.85","1.35","0.982376999625152","0.995604395604396","0","0.979566344161841","0.994505494505495","computed_refine_extension","0.989087907181452"
"1.3","0.6","1.05","0.982206824529249","0.995604395604396","0","0.979788122552621","0.994505494505495","computed_refine_extension","0.989081210330838"
"1.1","0.85","1.3","0.982334559529833","0.995604395604396","0","0.979575763343103","0.994505494505495","computed_refine_extension","0.989077058989109"
"0.8","0.65","1.25","0.982337145695861","0.995604395604396","0","0.979522871315501","0.994505494505495","computed_refine_extension","0.989067256433397"
"1","0.85","1.1","0.982282286768193","0.995604395604396","0","0.979586816431834","0.994505494505495","computed_refine_extension","0.989063587778363"
"1.3","0.9","1.4","0.9823565892219","0.995604395604396","0","0.979469250639777","0.994505494505495","computed_refine_extension","0.989062365356064"
"1.05","0.85","0.9","0.982358349342275","0.995604395604396","0","0.979465513072119","0.994505494505495","computed_refine_extension","0.989062145878644"
"1.4","0.65","1.15","0.982174953748686","0.995604395604396","0","0.97971008599129","0.994505494505495","computed_refine_extension","0.989056041784402"
"0.9","0.6","0.7","0.982183232328422","0.995604395604396","0","0.979691423562997","0.994505494505495","computed_refine_extension","0.989054792872664"
"0.65","0.6","0.8","0.982335353040473","0.995604395604396","0","0.979434953424088","0.994505494505495","computed_refine_extension","0.989049135058498"
"0.7","0.55","0.65","0.982258731013068","0.995604395604396","0","0.979409323836604","0.994505494505495","computed_refine_extension","0.98902102253278"
"0.85","0.75","0.9","0.982243124629388","0.995604395604396","0","0.97940288877683","0.994505494505495","computed_refine_extension","0.989015053605721"
"1.4","0.8","1","0.98204638946222","0.995604395604396","0","0.979649053046388","0.994505494505495","computed_refine_extension","0.989005265909482"
"1.1","0.55","0.85","0.981942116807166","0.995604395604396","0","0.979789548412047","0.994505494505495","computed_refine_extension","0.989002083186098"
"0.85","0.75","1.1","0.982115912754139","0.995604395604396","0","0.979379054260388","0.994505494505495","computed_refine_extension","0.988972123139858"
"1.2","0.85","1.4","0.982166981592769","0.995604395604396","0","0.979272309484744","0.994505494505495","computed_refine_extension","0.988966094836318"
"1.1","0.9","1.2","0.982062212928469","0.995604395604396","0","0.979351115041428","0.994505494505495","computed_refine_extension","0.988950425348365"
"1.3","0.7","0.95","0.98191042840433","0.995604395604396","0","0.979568985667898","0.994505494505495","computed_refine_extension","0.988948464116417"
"1.35","0.8","0.95","0.981907744151282","0.995604395604396","0","0.979549840178221","0.994505494505495","computed_refine_extension","0.988943829742567"
"1.15","0.55","0.9","0.981868069558958","0.995604395604396","0","0.979602759037092","0.994505494505495","computed_refine_extension","0.988942511136644"
"0.8","0.55","0.65","0.981983075706236","0.995604395604396","0","0.97942137861887","0.994505494505495","computed_refine_extension","0.988940736897183"
"1","0.85","0.95","0.982089998434027","0.995604395604396","0","0.979251612825181","0.994505494505495","computed_refine_extension","0.988938860556783"
"0.9","0.5","0.7","0.981674541088342","0.995604395604396","0","0.97986735689914","0.994505494505495","computed_refine_extension","0.988937372167869"
"1.15","0.5","0.95","0.981878650148517","0.995604395604396","0","0.979520517289983","0.994505494505495","computed_refine_extension","0.98892923696409"
"1.4","0.6","1.3","0.981889529925306","0.995604395604396","0","0.979470116856436","0.994505494505495","computed_refine_extension","0.988922420810417"
"1.1","0.9","0.95","0.982066680244394","0.995604395604396","0","0.979178122885714","0.994505494505495","computed_refine_extension","0.988917167112"
"1.25","0.7","0.9","0.981800819902034","0.995604395604396","0","0.979524869931559","0.994505494505495","computed_refine_extension","0.988906758418461"
"1.35","0.65","1.05","0.981873743911569","0.995604395604396","0","0.979411126479742","0.994505494505495","computed_refine_extension","0.988905886930958"
"1","0.85","1.15","0.981936007471397","0.995604395604396","0","0.979217842591769","0.994505494505495","computed_refine_extension","0.988885909221311"
"0.7","0.65","0.85","0.982011546031551","0.995604395604396","0","0.97910440773317","0.994505494505495","computed_refine_extension","0.988885883817638"
"1.4","0.6","1.35","0.981765239097722","0.995604395604396","0","0.979397963671791","0.994505494505495","computed_refine_extension","0.988870702925213"
"1.35","0.7","1","0.98178415106703","0.995604395604396","0","0.979359629669051","0.994505494505495","computed_refine_extension","0.988868709715458"
"1.2","0.9","1.35","0.981918683662174","0.995604395604396","0","0.979074286533269","0.994505494505495","computed_refine_extension","0.988852000866845"
"1.4","0.6","1.25","0.981759988662325","0.995604395604396","0","0.979273350184279","0.994505494505495","computed_refine_extension","0.988844205097091"
"0.9","0.8","1","0.981873819387818","0.995604395604396","0","0.97908343313211","0.994505494505495","computed_refine_extension","0.988840370904306"
"0.75","0.65","0.75","0.981950537646488","0.995604395604396","0","0.978956034788314","0.994505494505495","computed_refine_extension","0.988837906713148"
"1.15","0.9","1.3","0.98183077815021","0.995604395604396","0","0.979038943584032","0.994505494505495","computed_refine_extension","0.988818560623408"
"0.9","0.8","1.05","0.981799763688826","0.995604395604396","0","0.979033529011078","0.994505494505495","computed_refine_extension","0.988808173370402"
"0.7","0.6","0.7","0.981862028469274","0.995604395604396","0","0.97884964284623","0.994505494505495","computed_refine_extension","0.988790075571567"
"0.75","0.55","1.35","0.981812870738866","0.995604395604396","0","0.978815882113891","0.994505494505495","computed_refine_extension","0.988768576105976"
"0.7","0.5","1.35","0.981812734489465","0.995604395604396","0","0.978798142752197","0.994505494505495","computed_refine_extension","0.988764987358817"
"1.15","0.9","0.9","0.981798445584763","0.995604395604396","0","0.978785927121644","0.994505494505495","computed_refine_extension","0.988758257561296"
"0.9","0.8","0.95","0.98173271208053","0.995604395604396","0","0.97888148130977","0.994505494505495","computed_refine_extension","0.988757648347651"
"0.75","0.65","1.2","0.981732197835382","0.995604395604396","0","0.978869485589603","0.994505494505495","computed_refine_extension","0.988755094930074"
"1.25","0.9","1.4","0.981752148931007","0.995604395604396","0","0.978822004218461","0.994505494505495","computed_refine_extension","0.988751583984533"
"1.1","0.8","1.4","0.981748515531766","0.995604395604396","0","0.978809600810487","0.994505494505495","computed_refine_extension","0.988748013283166"
"0.65","0.5","0.6","0.981711540905322","0.995604395604396","0","0.97884383305593","0.994505494505495","computed_refine_extension","0.988743767344321"
"0.95","0.8","0.85","0.98175437517763","0.995604395604396","0","0.978767501197577","0.994505494505495","computed_refine_extension","0.988741351254343"
"1.05","0.9","1.05","0.981658217292122","0.995604395604396","0","0.978872704198749","0.994505494505495","computed_refine_extension","0.988733544488925"
"0.8","0.6","1.35","0.981735560256819","0.995604395604396","0","0.978752246835332","0.994505494505495","computed_refine_extension","0.988732655905651"
"1.2","0.7","0.85","0.981430011903956","0.995604395604396","0","0.979197045008722","0.994505494505495","computed_refine_extension","0.988729951034469"
"0.85","0.65","0.7","0.981716150874751","0.995604395604396","0","0.978759795476877","0.994505494505495","computed_refine_extension","0.988728342819339"
"0.7","0.5","0.6","0.981597079547843","0.995604395604396","0","0.978921056749941","0.994505494505495","computed_refine_extension","0.98872487367588"
"1.1","0.85","0.85","0.981733787208704","0.995604395604396","0","0.978698041808215","0.994505494505495","computed_refine_extension","0.988721282985793"
"0.65","0.5","1.3","0.98171743458263","0.995604395604396","0","0.978705902727928","0.994505494505495","computed_refine_extension","0.988717949381913"
"0.85","0.75","0.85","0.981693258714948","0.995604395604396","0","0.978730926114871","0.994505494505495","computed_refine_extension","0.988715701298997"
